store_id,store,zip,price_date,source_name,source_url,price_type,eggs,milk,bread,chicken_lb,avocados_lb,bananas_lb,tomatoes_lb,strawberries_lb,collard_greens_bunch,notes,zip_target_search_url
620147,129 POST GROCERY STORE,10034,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22129%20POST%20GROCERY%20STORE%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22129%20POST%20GROCERY%20STORE%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
759798,224 NAGLE GROCERY,10034,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22224%20NAGLE%20GROCERY%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22224%20NAGLE%20GROCERY%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
734403,CJP SUPERMARKET,10034,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22CJP%20SUPERMARKET%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22CJP%20SUPERMARKET%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
628153,DAN SUPERMARKET 2,10034,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22DAN%20SUPERMARKET%202%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22DAN%20SUPERMARKET%202%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
752971,EL MARLENE GROCERY,10034,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22EL%20MARLENE%20GROCERY%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22EL%20MARLENE%20GROCERY%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
624461,FINE FARE SUPERMARKET,10034,2026-05-23,Fine Fare Store Site,https://www.finefaresupermarkets.com/,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22FINE%20FARE%20SUPERMARKET%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
735093,INWOOD PARK GROCERY,10034,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22INWOOD%20PARK%20GROCERY%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22INWOOD%20PARK%20GROCERY%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
710567,LA FAMILIA MINI GROCERY,10034,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22LA%20FAMILIA%20MINI%20GROCERY%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22LA%20FAMILIA%20MINI%20GROCERY%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
728748,LUNA GROCERY,10034,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22LUNA%20GROCERY%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22LUNA%20GROCERY%22%20%2210034%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
721748,251 LA BODEGUITA GROCERY,10035,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22251%20LA%20BODEGUITA%20GROCERY%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22251%20LA%20BODEGUITA%20GROCERY%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
758968,AB TWINS GROCERY,10035,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22AB%20TWINS%20GROCERY%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22AB%20TWINS%20GROCERY%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
703891,ALDI #2,10035,2026-05-23,ALDI Weekly Ad,https://www.aldi.us/weekly-specials/our-weekly-ads/,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22ALDI%20%232%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
626890,AXEL GROCERY,10035,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22AXEL%20GROCERY%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22AXEL%20GROCERY%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
620450,FINE FARE SUPERMARKET,10035,2026-05-23,Fine Fare Store Site,https://www.finefaresupermarkets.com/,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22FINE%20FARE%20SUPERMARKET%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
735762,FOODTOWN,10035,2026-05-23,Foodtown Weekly Circular,https://www.foodtown.com/,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22FOODTOWN%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
726296,LA FORTA LEZA CANDY & GROCERY,10035,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22LA%20FORTA%20LEZA%20CANDY%20%26%20GROCERY%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22LA%20FORTA%20LEZA%20CANDY%20%26%20GROCERY%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
730427,OUR COMMUNITY GROCERY,10035,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22OUR%20COMMUNITY%20GROCERY%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22OUR%20COMMUNITY%20GROCERY%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
750956,THIRD AVE GROCERY STORE,10035,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22THIRD%20AVE%20GROCERY%20STORE%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22THIRD%20AVE%20GROCERY%20STORE%22%20%2210035%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
726198,GENJI #10069 (INSIDE WHOLE FOODS MARKET),10036,2026-05-23,Whole Foods Weekly Sales,https://www.wholefoodsmarket.com/sales-flyer,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22GENJI%20%2310069%20%28INSIDE%20WHOLE%20FOODS%20MARKET%29%22%20%2210036%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
628033,KEY FOOD SUPERMARKET,10037,2026-05-23,Key Food / Food Universe Flyers,https://www.keyfood.com/flyers,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22KEY%20FOOD%20SUPERMARKET%22%20%2210037%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
728172,NASSAU GROCERY,10038,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22NASSAU%20GROCERY%22%20%2210038%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22NASSAU%20GROCERY%22%20%2210038%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
749049,POLO GROUND FOOD GROCERY,10039,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22POLO%20GROUND%20FOOD%20GROCERY%22%20%2210039%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22POLO%20GROUND%20FOOD%20GROCERY%22%20%2210039%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
761061,SAHARA GROCERY AND CONVENIENCE,10039,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22SAHARA%20GROCERY%20AND%20CONVENIENCE%22%20%2210039%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22SAHARA%20GROCERY%20AND%20CONVENIENCE%22%20%2210039%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
628630,1630A NEW YORK GROCERY,10040,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%221630A%20NEW%20YORK%20GROCERY%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%221630A%20NEW%20YORK%20GROCERY%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
763973,DYCKMAN GROCERY & CANDY,10040,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22DYCKMAN%20GROCERY%20%26%20CANDY%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22DYCKMAN%20GROCERY%20%26%20CANDY%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
723399,E AND G GROCERY CORP,10040,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22E%20AND%20G%20GROCERY%20CORP%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22E%20AND%20G%20GROCERY%20CORP%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
747720,EL TESORO GROCERY,10040,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22EL%20TESORO%20GROCERY%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22EL%20TESORO%20GROCERY%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
622533,FINE FARE SUPERMARKET,10040,2026-05-23,Fine Fare Store Site,https://www.finefaresupermarkets.com/,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22FINE%20FARE%20SUPERMARKET%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
627547,LATINO GROCERY & CANDY,10040,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22LATINO%20GROCERY%20%26%20CANDY%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22LATINO%20GROCERY%20%26%20CANDY%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
620571,MI ESFUERZO GROCERY,10040,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22MI%20ESFUERZO%20GROCERY%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22MI%20ESFUERZO%20GROCERY%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
760613,MI LUPITA GROCERY,10040,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22MI%20LUPITA%20GROCERY%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22MI%20LUPITA%20GROCERY%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
627792,ST NICK CANDY GROCERY,10040,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22ST%20NICK%20CANDY%20GROCERY%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22ST%20NICK%20CANDY%20GROCERY%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
622188,XCELLENTE SUPERMARKET,10040,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22XCELLENTE%20SUPERMARKET%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22XCELLENTE%20SUPERMARKET%22%20%2210040%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
620172,809 LEX GROCERY,10065,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22809%20LEX%20GROCERY%22%20%2210065%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22809%20LEX%20GROCERY%22%20%2210065%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
625766,GRISTEDES 413,10075,2026-05-23,Gristedes Weekly Specials,https://gristedes.com/weekly-specials/,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22GRISTEDES%20413%22%20%2210075%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
709413,KEY FOOD,10128,2026-05-23,Key Food / Food Universe Flyers,https://www.keyfood.com/flyers,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22KEY%20FOOD%22%20%2210128%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
737258,KIKKA@WHOLE FOODS UPPER EAST SIDE,10128,2026-05-23,Whole Foods Weekly Sales,https://www.wholefoodsmarket.com/sales-flyer,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22KIKKA%40WHOLE%20FOODS%20UPPER%20EAST%20SIDE%22%20%2210128%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
730820,ALPER GROCERY,10301,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22ALPER%20GROCERY%22%20%2210301%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22ALPER%20GROCERY%22%20%2210301%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
641126,ANUJEE GROCERY,10301,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22ANUJEE%20GROCERY%22%20%2210301%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22ANUJEE%20GROCERY%22%20%2210301%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
707763,KEY FOOD 1734,10301,2026-05-23,Key Food / Food Universe Flyers,https://www.keyfood.com/flyers,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22KEY%20FOOD%201734%22%20%2210301%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
640923,LA QUEBRADITA GROCERY,10301,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22LA%20QUEBRADITA%20GROCERY%22%20%2210301%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22LA%20QUEBRADITA%20GROCERY%22%20%2210301%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
641615,NEW LANKA GROCERY,10301,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22NEW%20LANKA%20GROCERY%22%20%2210301%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22NEW%20LANKA%20GROCERY%22%20%2210301%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
717198,TEJADA GROCERY STORE,10301,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22TEJADA%20GROCERY%20STORE%22%20%2210301%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22TEJADA%20GROCERY%20STORE%22%20%2210301%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
729604,D&A GROCERY,10302,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22D%26A%20GROCERY%22%20%2210302%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22D%26A%20GROCERY%22%20%2210302%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
704147,EZ GROCERY STORE,10302,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22EZ%20GROCERY%20STORE%22%20%2210302%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22EZ%20GROCERY%20STORE%22%20%2210302%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
714299,KEY FOOD FRESH,10302,2026-05-23,Key Food / Food Universe Flyers,https://www.keyfood.com/flyers,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22KEY%20FOOD%20FRESH%22%20%2210302%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
640615,MEXICO SUPERMARKET,10302,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22MEXICO%20SUPERMARKET%22%20%2210302%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22MEXICO%20SUPERMARKET%22%20%2210302%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
730485,POST CANDY & GROCERY,10302,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22POST%20CANDY%20%26%20GROCERY%22%20%2210302%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22POST%20CANDY%20%26%20GROCERY%22%20%2210302%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
641270,H&H FOOD&GROCERY,10303,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22H%26H%20FOOD%26GROCERY%22%20%2210303%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22H%26H%20FOOD%26GROCERY%22%20%2210303%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
718797,SUNNY MORNING STAR GROCERY,10303,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22SUNNY%20MORNING%20STAR%20GROCERY%22%20%2210303%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22SUNNY%20MORNING%20STAR%20GROCERY%22%20%2210303%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
641157,WESTERN BEEF,10303,2026-05-23,Western Beef Weekly Sales,https://www.westernbeef.com/sales,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22WESTERN%20BEEF%22%20%2210303%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
743985,ASSOCIATED MARKETPLACE,10304,2026-05-23,Associated Supermarkets Weekly Ad,https://www.yapik.com/us/associated-supermarkets/weekly-ad,advertised,,,,,,,,,,Matched to third-party weekly-ad index for this chain; verify store-specific ad before final use.,https://duckduckgo.com/?q=%22ASSOCIATED%20MARKETPLACE%22%20%2210304%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
710460,C TOWN SUPERMARKET,10304,2026-05-23,CTown Weekly Ad,https://www.ctownsupermarkets.com/Weekly-Ad,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22C%20TOWN%20SUPERMARKET%22%20%2210304%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
711817,OSGOOD GROCERY,10304,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22OSGOOD%20GROCERY%22%20%2210304%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22OSGOOD%20GROCERY%22%20%2210304%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
719079,STOP 1 & TARGEE SUPERMARKET,10304,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22STOP%201%20%26%20TARGEE%20SUPERMARKET%22%20%2210304%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22STOP%201%20%26%20TARGEE%20SUPERMARKET%22%20%2210304%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
640154,WESTERN BEEF 68,10304,2026-05-23,Western Beef Weekly Sales,https://www.westernbeef.com/sales,advertised,,,,,,,,,,Matched to chain circular/weekly-ad source.,https://duckduckgo.com/?q=%22WESTERN%20BEEF%2068%22%20%2210304%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
761509,ASIAN YANG SUPERMARKET,10305,,ZIP-targeted web search (manual verify),https://duckduckgo.com/?q=%22ASIAN%20YANG%20SUPERMARKET%22%20%2210305%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29,advertised,,,,,,,,,,"Second-pass ZIP-targeted search URL. Open link, verify official store ad/circular, then replace with confirmed source URL.",https://duckduckgo.com/?q=%22ASIAN%20YANG%20SUPERMARKET%22%20%2210305%22%20%28%22weekly%20ad%22%20OR%20circular%20OR%20flyer%20OR%20specials%29
